pageID,has_image,has_text,count_of_image,img_layout,error
tbbb_part2_1898,N,Y,0,NA,
tbbb_part2_1899,N,Y,0,NA,
tbbb_part2_1900,N,Y,0,NA,
tbbb_part2_1901,N,Y,0,NA,
tbbb_part2_1902,Y,Y,1,sgl,
tbbb_part2_1903,N,Y,0,NA,
tbbb_part2_1904,N,Y,0,NA,
tbbb_part2_1905,N,Y,0,NA,
tbbb_part2_1906,N,Y,0,NA,
tbbb_part2_1907,N,Y,0,NA,
tbbb_part2_1908,N,Y,0,NA,
tbbb_part2_1909,N,Y,0,NA,
tbbb_part2_1910,N,Y,0,NA,
tbbb_part2_1911,N,Y,0,NA,
tbbb_part2_1912,N,Y,0,NA,
tbbb_part2_1913,N,Y,0,NA,
tbbb_part2_1914,N,Y,0,NA,
tbbb_part2_1915,N,Y,0,NA,
tbbb_part2_1916,N,Y,0,NA,
tbbb_part2_1917,N,Y,0,NA,
tbbb_part2_1918,N,Y,0,NA,
tbbb_part2_1919,N,Y,0,NA,
tbbb_part2_1920,N,Y,0,NA,
tbbb_part2_1921,Y,Y,1,sgl,
tbbb_part2_1922,N,Y,0,NA,
tbbb_part2_1923,N,Y,0,NA,
tbbb_part2_1924,N,Y,0,NA,
tbbb_part2_1925,N,Y,0,NA,
tbbb_part2_1926,N,Y,0,NA,
tbbb_part2_1927,N,Y,0,NA,
tbbb_part2_1928,N,Y,0,NA,
tbbb_part2_1929,N,Y,0,NA,
tbbb_part2_1930,N,Y,0,NA,
tbbb_part2_1931,N,Y,0,NA,
tbbb_part2_1932,N,Y,0,NA,
tbbb_part2_1933,Y,Y,1,sgl,
tbbb_part2_1934,Y,Y,1,sgl,
tbbb_part2_1935,N,Y,0,NA,
tbbb_part2_1936,N,Y,0,NA,
tbbb_part2_1937,N,Y,0,NA,
tbbb_part2_1938,Y,Y,1,sgl,
tbbb_part2_1939,N,Y,0,NA,
tbbb_part2_1940,Y,Y,1,sgl,
tbbb_part2_1941,N,Y,0,NA,
tbbb_part2_1942,N,Y,0,NA,
tbbb_part2_1943,N,Y,0,NA,
tbbb_part2_1944,Y,Y,1,sgl,
tbbb_part2_1945,N,Y,0,NA,
tbbb_part2_1946,Y,Y,1,sgl,
tbbb_part2_1947,N,Y,0,NA,
tbbb_part2_1948,Y,Y,1,sgl,
tbbb_part2_1949,N,Y,0,NA,
tbbb_part2_1950,Y,Y,1,sgl,
tbbb_part2_1951,N,Y,0,NA,
tbbb_part2_1952,Y,Y,2,td,
tbbb_part2_1953,N,Y,0,NA,
tbbb_part2_1954,Y,Y,1,sgl,
tbbb_part2_1955,N,Y,0,NA,
tbbb_part2_1956,Y,Y,1,sgl,
tbbb_part2_1957,N,Y,0,NA,
tbbb_part2_1958,Y,Y,6,td,
tbbb_part2_1959,N,Y,0,NA,
tbbb_part2_1960,Y,Y,1,sgl,
tbbb_part2_1961,N,Y,0,NA,
tbbb_part2_1962,Y,Y,1,sgl,
tbbb_part2_1963,N,Y,0,NA,
tbbb_part2_1964,Y,Y,1,sgl,
tbbb_part2_1965,N,Y,0,NA,
tbbb_part2_1966,Y,Y,1,sgl,
tbbb_part2_1967,N,Y,0,NA,
tbbb_part2_1968,Y,Y,1,sgl,
tbbb_part2_1969,N,Y,0,NA,
tbbb_part2_1970,Y,Y,1,sgl,
tbbb_part2_1971,N,Y,0,NA,
tbbb_part2_1972,Y,Y,4,td,
tbbb_part2_1973,N,Y,0,NA,
tbbb_part2_1974,Y,Y,4,td,
tbbb_part2_1975,N,Y,0,NA,
tbbb_part2_1976,Y,Y,1,sgl,
tbbb_part2_1977,N,Y,0,NA,
tbbb_part2_1978,Y,Y,1,sgl,
tbbb_part2_1979,N,Y,0,NA,
tbbb_part2_1980,Y,Y,1,sgl,
tbbb_part2_1981,N,Y,0,NA,
tbbb_part2_1982,Y,Y,1,sgl,
tbbb_part2_1983,N,Y,0,NA,
tbbb_part2_1984,Y,Y,1,sgl,
tbbb_part2_1985,N,Y,0,NA,
tbbb_part2_1986,Y,Y,1,sgl,
tbbb_part2_1987,N,Y,0,NA,
tbbb_part2_1988,Y,Y,4,td,
tbbb_part2_1989,N,Y,0,NA,
tbbb_part2_1990,Y,Y,2,td,
tbbb_part2_1991,N,Y,0,NA,
tbbb_part2_1992,Y,Y,1,sgl,
tbbb_part2_1993,N,Y,0,NA,
tbbb_part2_1994,Y,Y,2,td,
tbbb_part2_1995,N,Y,0,NA,
tbbb_part2_1996,Y,Y,2,td,
tbbb_part2_1997,N,Y,0,NA,
tbbb_part2_1998,Y,Y,1,sgl,
tbbb_part2_1999,N,N,0,NA,
tbbb_part2_2000,N,Y,0,NA,
tbbb_part2_2001,N,N,0,NA,
tbbb_part2_2002,N,N,0,NA,
tbbb_part2_2003,N,N,0,NA,
tbbb_part2_2004,N,N,0,NA,
tbbb_part2_2005,N,Y,0,NA,
tbbb_part2_2006,N,Y,0,NA,
tbbb_part2_2007,N,N,0,NA,
tbbb_part2_2008,N,N,0,NA,
tbbb_part2_2009,N,Y,0,NA,
tbbb_part2_2010,N,N,0,NA,
tbbb_part2_2011,Y,Y,1,sgl,
tbbb_part2_2012,N,Y,0,NA,
tbbb_part2_2013,Y,Y,1,sgl,
tbbb_part2_2014,N,Y,0,NA,
tbbb_part2_2015,Y,Y,1,sgl,
tbbb_part2_2016,N,Y,0,NA,
tbbb_part2_2017,Y,Y,1,sgl,
tbbb_part2_2018,N,Y,0,NA,
tbbb_part2_2019,Y,Y,1,sgl,
tbbb_part2_2020,N,Y,0,NA,
tbbb_part2_2021,Y,Y,1,sgl,
tbbb_part2_2022,N,Y,0,NA,
tbbb_part2_2023,Y,Y,1,sgl,
tbbb_part2_2024,N,Y,0,NA,
tbbb_part2_2025,Y,Y,1,sgl,
tbbb_part2_2026,N,Y,0,NA,
tbbb_part2_2027,Y,Y,1,sgl,
tbbb_part2_2028,N,Y,0,NA,
tbbb_part2_2029,Y,Y,1,sgl,
tbbb_part2_2030,N,Y,0,NA,
tbbb_part2_2031,Y,Y,1,sgl,
tbbb_part2_2032,Y,Y,1,sgl,
tbbb_part2_2033,Y,Y,1,sgl,
tbbb_part2_2034,N,Y,0,NA,
tbbb_part2_2035,Y,Y,1,sgl,
tbbb_part2_2036,N,Y,0,NA,
tbbb_part2_2037,Y,Y,1,sgl,
tbbb_part2_2038,N,Y,0,NA,
tbbb_part2_2039,Y,Y,1,sgl,
tbbb_part2_2040,N,Y,0,NA,
tbbb_part2_2041,Y,Y,1,sgl,
tbbb_part2_2042,N,Y,0,NA,
tbbb_part2_2043,Y,Y,1,sgl,
tbbb_part2_2044,N,Y,0,NA,
tbbb_part2_2045,Y,Y,1,sgl,
tbbb_part2_2046,N,Y,0,NA,
tbbb_part2_2047,Y,Y,1,sgl,
tbbb_part2_2048,N,Y,0,NA,
tbbb_part2_2049,Y,Y,1,sgl,
tbbb_part2_2050,N,Y,0,NA,
tbbb_part2_2051,Y,Y,1,sgl,
tbbb_part2_2052,Y,Y,1,sgl,
tbbb_part2_2053,Y,Y,1,sgl,
tbbb_part2_2054,Y,Y,1,sgl,
tbbb_part2_2055,Y,Y,1,sgl,
tbbb_part2_2056,N,Y,0,NA,
tbbb_part2_2057,Y,Y,1,sgl,
tbbb_part2_2058,N,Y,0,NA,
tbbb_part2_2059,Y,Y,1,sgl,
tbbb_part2_2060,Y,Y,1,sgl,
tbbb_part2_2061,N,Y,0,NA,
tbbb_part2_2062,N,Y,0,NA,
tbbb_part2_2063,Y,Y,2,td,
tbbb_part2_2064,N,Y,0,NA,
tbbb_part2_2065,Y,Y,2,td,
tbbb_part2_2066,Y,Y,2,td,
tbbb_part2_2067,Y,Y,1,sgl,
tbbb_part2_2068,Y,Y,2,td,
tbbb_part2_2069,Y,Y,1,sgl,
tbbb_part2_2070,Y,Y,2,td,
tbbb_part2_2071,Y,Y,2,td,
tbbb_part2_2072,Y,Y,2,td,
tbbb_part2_2073,Y,Y,1,sgl,
tbbb_part2_2074,Y,Y,1,sgl,
tbbb_part2_2075,Y,Y,2,td,
tbbb_part2_2076,Y,Y,2,td,
tbbb_part2_2077,Y,Y,2,td,
tbbb_part2_2078,Y,Y,2,td,
tbbb_part2_2079,Y,Y,2,td,
tbbb_part2_2080,Y,Y,1,sgl,
tbbb_part2_2081,Y,Y,2,td,
tbbb_part2_2082,Y,Y,2,td,
tbbb_part2_2083,Y,Y,2,td,
tbbb_part2_2084,Y,Y,1,sgl,
tbbb_part2_2085,Y,Y,2,td,
tbbb_part2_2086,Y,Y,2,td,
tbbb_part2_2087,Y,Y,1,sgl,
tbbb_part2_2088,Y,Y,2,td,
tbbb_part2_2089,Y,Y,2,td,
tbbb_part2_2090,Y,Y,1,sgl,
tbbb_part2_2091,Y,Y,1,sgl,
tbbb_part2_2092,Y,Y,2,td,
tbbb_part2_2093,Y,Y,2,td,
tbbb_part2_2094,Y,Y,2,td,
tbbb_part2_2095,Y,Y,2,td,
tbbb_part2_2096,Y,Y,2,td,
tbbb_part2_2097,Y,Y,2,td,
tbbb_part2_2098,Y,Y,2,td,
tbbb_part2_2099,N,Y,0,NA,
tbbb_part2_2100,Y,Y,2,td,
tbbb_part2_2101,N,Y,0,NA,
tbbb_part2_2102,N,Y,0,NA,
tbbb_part2_2103,N,Y,0,NA,
tbbb_part2_2104,N,Y,0,NA,
tbbb_part2_2105,N,Y,0,NA,
tbbb_part2_2106,N,Y,0,NA,
tbbb_part2_2107,N,Y,0,NA,
tbbb_part2_2108,N,Y,0,NA,
tbbb_part2_2109,N,Y,0,NA,
tbbb_part2_2110,N,Y,0,NA,
tbbb_part2_2111,N,Y,0,NA,
tbbb_part2_2112,N,Y,0,NA,
tbbb_part2_2113,N,Y,0,NA,
tbbb_part2_2114,N,Y,0,NA,
tbbb_part2_2115,N,Y,0,NA,
tbbb_part2_2116,N,Y,0,NA,
tbbb_part2_2117,N,Y,0,NA,
tbbb_part2_2118,N,Y,0,NA,
tbbb_part2_2119,N,Y,0,NA,
tbbb_part2_2120,N,Y,0,NA,
tbbb_part2_2121,N,Y,0,NA,
tbbb_part2_2122,N,Y,0,NA,
tbbb_part2_2123,N,Y,0,NA,
tbbb_part2_2124,N,Y,0,NA,
tbbb_part2_2125,N,Y,0,NA,
tbbb_part2_2126,N,Y,0,NA,
tbbb_part2_2127,N,Y,0,NA,
tbbb_part2_2128,N,Y,0,NA,
tbbb_part2_2129,N,Y,0,NA,
tbbb_part2_2130,Y,Y,1,sgl,
tbbb_part2_2131,N,Y,0,NA,
tbbb_part2_2132,N,Y,0,NA,
tbbb_part2_2133,N,Y,0,NA,
tbbb_part2_2134,N,Y,0,NA,
tbbb_part2_2135,Y,Y,1,sgl,
tbbb_part2_2136,N,Y,0,NA,
tbbb_part2_2137,N,Y,0,NA,
tbbb_part2_2138,N,Y,0,NA,
tbbb_part2_2139,N,Y,0,NA,
tbbb_part2_2140,Y,Y,1,sgl,
tbbb_part2_2141,Y,Y,1,sgl,
tbbb_part2_2142,N,Y,0,NA,
tbbb_part2_2143,N,Y,0,NA,
tbbb_part2_2144,N,Y,0,NA,
tbbb_part2_2145,Y,Y,1,sgl,
tbbb_part2_2146,N,Y,0,NA,
tbbb_part2_2147,N,N,0,NA,
tbbb_part2_2148,N,Y,0,NA,
tbbb_part2_2149,N,N,0,NA,
tbbb_part2_2150,N,N,0,NA,
tbbb_part2_2151,N,N,0,NA,
tbbb_part2_2152,N,N,0,NA,
tbbb_part2_2153,N,Y,0,NA,
tbbb_part2_2154,N,Y,0,NA,
tbbb_part2_2155,N,Y,0,NA,
tbbb_part2_2156,N,N,0,NA,
tbbb_part2_2157,N,Y,0,NA,
tbbb_part2_2158,N,N,0,NA,
tbbb_part2_2159,Y,Y,1,sgl,
tbbb_part2_2160,N,Y,0,NA,
tbbb_part2_2161,Y,Y,1,sgl,
tbbb_part2_2162,N,Y,0,NA,
tbbb_part2_2163,Y,Y,1,sgl,
tbbb_part2_2164,N,Y,0,NA,
tbbb_part2_2165,N,Y,0,NA,
tbbb_part2_2166,N,Y,0,NA,
tbbb_part2_2167,N,Y,0,NA,
tbbb_part2_2168,N,Y,0,NA,
tbbb_part2_2169,Y,Y,1,sgl,
tbbb_part2_2170,N,Y,0,NA,
tbbb_part2_2171,Y,Y,1,sgl,
tbbb_part2_2172,N,Y,0,NA,
tbbb_part2_2173,Y,Y,1,sgl,
tbbb_part2_2174,N,Y,0,NA,
tbbb_part2_2175,N,Y,0,NA,
tbbb_part2_2176,N,Y,0,NA,
tbbb_part2_2177,Y,Y,5,td,
tbbb_part2_2178,N,Y,0,NA,
tbbb_part2_2179,N,Y,0,NA,
tbbb_part2_2180,N,Y,0,NA,
tbbb_part2_2181,Y,Y,1,sgl,
tbbb_part2_2182,N,Y,0,NA,
tbbb_part2_2183,N,Y,0,NA,
tbbb_part2_2184,N,Y,0,NA,
tbbb_part2_2185,Y,Y,1,sgl,
tbbb_part2_2186,N,Y,0,NA,
tbbb_part2_2187,Y,Y,1,sgl,
tbbb_part2_2188,N,Y,0,NA,
tbbb_part2_2189,N,Y,0,NA,
tbbb_part2_2190,N,Y,0,NA,
tbbb_part2_2191,Y,Y,1,sgl,
tbbb_part2_2192,N,Y,0,NA,
tbbb_part2_2193,N,Y,0,NA,
tbbb_part2_2194,N,Y,0,NA,
tbbb_part2_2195,Y,Y,1,sgl,
tbbb_part2_2196,N,Y,0,NA,
tbbb_part2_2197,N,Y,0,NA,
tbbb_part2_2198,N,Y,0,NA,
tbbb_part2_2199,Y,Y,1,sgl,
tbbb_part2_2200,N,Y,0,NA,
tbbb_part2_2201,N,Y,0,NA,
tbbb_part2_2202,N,Y,0,NA,
tbbb_part2_2203,Y,Y,5,td,
tbbb_part2_2204,N,Y,0,NA,
tbbb_part2_2205,Y,Y,5,td,
tbbb_part2_2206,N,Y,0,NA,
tbbb_part2_2207,Y,Y,5,td,
tbbb_part2_2208,N,Y,0,NA,
tbbb_part2_2209,N,Y,0,NA,
tbbb_part2_2210,N,Y,0,NA,
tbbb_part2_2211,Y,Y,4,td,
tbbb_part2_2212,N,Y,0,NA,
tbbb_part2_2213,N,Y,0,NA,
tbbb_part2_2214,N,Y,0,NA,
tbbb_part2_2215,Y,Y,1,sgl,
tbbb_part2_2216,N,Y,0,NA,
tbbb_part2_2217,N,Y,0,NA,
tbbb_part2_2218,N,Y,0,NA,
tbbb_part2_2219,Y,Y,1,sgl,
tbbb_part2_2220,N,Y,0,NA,
tbbb_part2_2221,Y,Y,1,sgl,
tbbb_part2_2222,N,Y,0,NA,
tbbb_part2_2223,N,Y,0,NA,
tbbb_part2_2224,N,Y,0,NA,
tbbb_part2_2225,N,Y,0,NA,
tbbb_part2_2226,N,Y,0,NA,
tbbb_part2_2227,Y,Y,1,sgl,
tbbb_part2_2228,N,Y,0,NA,
tbbb_part2_2229,N,Y,0,NA,
tbbb_part2_2230,N,Y,0,NA,
tbbb_part2_2231,Y,Y,1,sgl,
tbbb_part2_2232,N,Y,0,NA,
tbbb_part2_2233,Y,Y,1,sgl,
tbbb_part2_2234,N,Y,0,NA,
tbbb_part2_2235,N,Y,0,NA,
tbbb_part2_2236,N,Y,0,NA,
tbbb_part2_2237,Y,Y,1,sgl,
tbbb_part2_2238,N,Y,0,NA,
tbbb_part2_2239,N,Y,0,NA,
tbbb_part2_2240,N,Y,0,NA,
tbbb_part2_2241,Y,Y,2,td,
tbbb_part2_2242,N,Y,0,NA,
tbbb_part2_2243,N,Y,0,NA,
tbbb_part2_2244,Y,Y,1,sgl,
tbbb_part2_2245,Y,Y,1,sgl,
tbbb_part2_2246,N,Y,0,NA,
tbbb_part2_2247,N,Y,0,NA,
tbbb_part2_2248,N,Y,0,NA,
tbbb_part2_2249,Y,Y,2,td,
tbbb_part2_2250,N,Y,0,NA,
tbbb_part2_2251,N,Y,0,NA,
tbbb_part2_2252,N,Y,0,NA,
tbbb_part2_2253,N,Y,0,NA,
tbbb_part2_2254,N,Y,0,NA,
tbbb_part2_2255,N,Y,0,NA,
tbbb_part2_2256,N,Y,0,NA,
tbbb_part2_2257,N,Y,0,NA,
tbbb_part2_2258,N,Y,0,NA,
tbbb_part2_2259,N,Y,0,NA,
tbbb_part2_2260,N,Y,0,NA,
tbbb_part2_2261,N,Y,0,NA,
tbbb_part2_2262,N,Y,0,NA,
tbbb_part2_2263,N,Y,0,NA,
tbbb_part2_2264,N,Y,0,NA,
tbbb_part2_2265,N,Y,0,NA,
tbbb_part2_2266,N,Y,0,NA,
tbbb_part2_2267,N,Y,0,NA,
tbbb_part2_2268,N,Y,0,NA,
tbbb_part2_2269,N,Y,0,NA,
tbbb_part2_2270,N,Y,0,NA,
tbbb_part2_2271,N,Y,0,NA,
tbbb_part2_2272,N,Y,0,NA,
tbbb_part2_2273,N,Y,0,NA,
tbbb_part2_2274,N,Y,0,NA,
tbbb_part2_2275,N,Y,0,NA,
tbbb_part2_2276,N,Y,0,NA,
tbbb_part2_2277,N,Y,0,NA,
tbbb_part2_2278,N,Y,0,NA,
tbbb_part2_2279,N,Y,0,NA,
tbbb_part2_2280,N,Y,0,NA,
tbbb_part2_2281,N,Y,0,NA,
tbbb_part2_2282,N,Y,0,NA,
tbbb_part2_2283,N,Y,0,NA,
tbbb_part2_2284,N,Y,0,NA,
tbbb_part2_2285,N,Y,0,NA,
tbbb_part2_2286,N,Y,0,NA,
tbbb_part2_2287,N,Y,0,NA,
tbbb_part2_2288,N,Y,0,NA,
tbbb_part2_2289,N,Y,0,NA,
tbbb_part2_2290,N,Y,0,NA,
tbbb_part2_2291,N,Y,0,NA,
tbbb_part2_2292,N,Y,0,NA,
tbbb_part2_2293,N,Y,0,NA,
tbbb_part2_2294,N,Y,0,NA,
tbbb_part2_2295,N,Y,0,NA,
tbbb_part2_2296,N,Y,0,NA,
tbbb_part2_2297,N,Y,0,NA,
tbbb_part2_2298,N,Y,0,NA,
tbbb_part2_2299,N,Y,0,NA,
tbbb_part2_2300,N,Y,0,NA,
tbbb_part2_2301,N,Y,0,NA,
tbbb_part2_2302,N,Y,0,NA,
tbbb_part2_2303,N,Y,0,NA,
tbbb_part2_2304,N,Y,0,NA,
tbbb_part2_2305,N,Y,0,NA,
tbbb_part2_2306,N,Y,0,NA,
tbbb_part2_2307,N,N,0,NA,
tbbb_part2_2308,N,Y,0,NA,
tbbb_part2_2309,N,N,0,NA,
tbbb_part2_2310,N,Y,0,NA,
tbbb_part2_2311,N,N,0,NA,
tbbb_part2_2312,N,N,0,NA,
tbbb_part2_2313,N,Y,0,NA,
tbbb_part2_2314,N,Y,0,NA,
tbbb_part2_2315,N,N,0,NA,
tbbb_part2_2316,N,N,0,NA,
tbbb_part2_2317,N,Y,0,NA,
tbbb_part2_2318,N,N,0,NA,
tbbb_part2_2319,N,Y,0,NA,
tbbb_part2_2320,N,Y,0,NA,
tbbb_part2_2321,N,Y,0,NA,
tbbb_part2_2322,N,Y,0,NA,
tbbb_part2_2323,N,Y,0,NA,
tbbb_part2_2324,N,Y,0,NA,
tbbb_part2_2325,N,Y,0,NA,
tbbb_part2_2326,N,Y,0,NA,
tbbb_part2_2327,N,Y,0,NA,
tbbb_part2_2328,N,Y,0,NA,
tbbb_part2_2329,N,Y,0,NA,
tbbb_part2_2330,N,Y,0,NA,
tbbb_part2_2331,N,Y,0,NA,
tbbb_part2_2332,N,Y,0,NA,
tbbb_part2_2333,N,Y,0,NA,
tbbb_part2_2334,N,Y,0,NA,
tbbb_part2_2335,N,Y,0,NA,
tbbb_part2_2336,Y,Y,1,sgl,
tbbb_part2_2337,N,Y,0,NA,
tbbb_part2_2338,N,Y,0,NA,
tbbb_part2_2339,N,Y,0,NA,
tbbb_part2_2340,N,Y,0,NA,
tbbb_part2_2341,Y,Y,1,sgl,
tbbb_part2_2342,N,Y,0,NA,
tbbb_part2_2343,N,Y,0,NA,
tbbb_part2_2344,N,Y,0,NA,
tbbb_part2_2345,N,Y,0,NA,
tbbb_part2_2346,N,Y,0,NA,
tbbb_part2_2347,N,Y,0,NA,
tbbb_part2_2348,N,Y,0,NA,
tbbb_part2_2349,N,Y,0,NA,
tbbb_part2_2350,N,Y,0,NA,
tbbb_part2_2351,N,Y,0,NA,
tbbb_part2_2352,N,Y,0,NA,
tbbb_part2_2353,N,Y,0,NA,
tbbb_part2_2354,N,Y,0,NA,
tbbb_part2_2355,N,Y,0,NA,
tbbb_part2_2356,N,Y,0,NA,
tbbb_part2_2357,N,Y,0,NA,
tbbb_part2_2358,N,Y,0,NA,
tbbb_part2_2359,N,Y,0,NA,
tbbb_part2_2360,N,Y,0,NA,
tbbb_part2_2361,N,Y,0,NA,
tbbb_part2_2362,N,Y,0,NA,
tbbb_part2_2363,N,Y,0,NA,
tbbb_part2_2364,N,Y,0,NA,
tbbb_part2_2365,N,Y,0,NA,
tbbb_part2_2366,N,Y,0,NA,
tbbb_part2_2367,N,Y,0,NA,
tbbb_part2_2368,N,Y,0,NA,
tbbb_part2_2369,N,Y,0,NA,
tbbb_part2_2370,N,Y,0,NA,
tbbb_part2_2371,N,Y,0,NA,
tbbb_part2_2372,N,Y,0,NA,
tbbb_part2_2373,N,Y,0,NA,
tbbb_part2_2374,N,Y,0,NA,
tbbb_part2_2375,N,Y,0,NA,
tbbb_part2_2376,N,Y,0,NA,
tbbb_part2_2377,Y,Y,1,sgl,
tbbb_part2_2378,N,Y,0,NA,
tbbb_part2_2379,N,Y,0,NA,
tbbb_part2_2380,N,Y,0,NA,
tbbb_part2_2381,N,Y,0,NA,
tbbb_part2_2382,N,Y,0,NA,
tbbb_part2_2383,N,Y,0,NA,
tbbb_part2_2384,N,Y,0,NA,
tbbb_part2_2385,N,Y,0,NA,
tbbb_part2_2386,N,Y,0,NA,
tbbb_part2_2387,N,Y,0,NA,
tbbb_part2_2388,N,Y,0,NA,
tbbb_part2_2389,N,Y,0,NA,
tbbb_part2_2390,N,Y,0,NA,
tbbb_part2_2391,N,Y,0,NA,
tbbb_part2_2392,N,Y,0,NA,
tbbb_part2_2393,Y,Y,1,sgl,
tbbb_part2_2394,Y,Y,1,sgl,
tbbb_part2_2395,Y,Y,1,sgl,
tbbb_part2_2396,Y,Y,1,sgl,
tbbb_part2_2397,Y,Y,1,sgl,
tbbb_part2_2398,Y,Y,1,sgl,
tbbb_part2_2399,Y,Y,1,sgl,
tbbb_part2_2400,Y,Y,1,sgl,
tbbb_part2_2401,Y,Y,1,sgl,
tbbb_part2_2402,Y,Y,1,sgl,
tbbb_part2_2403,Y,Y,1,sgl,
tbbb_part2_2404,Y,Y,1,sgl,
tbbb_part2_2405,Y,Y,1,sgl,
tbbb_part2_2406,Y,Y,1,sgl,
tbbb_part2_2407,Y,Y,1,sgl,
tbbb_part2_2408,Y,Y,1,sgl,
tbbb_part2_2409,Y,Y,1,sgl,
tbbb_part2_2410,Y,Y,1,sgl,
tbbb_part2_2411,Y,Y,1,sgl,
tbbb_part2_2412,Y,Y,1,sgl,
tbbb_part2_2413,Y,Y,1,sgl,
tbbb_part2_2414,Y,Y,1,sgl,
tbbb_part2_2415,Y,Y,1,sgl,
tbbb_part2_2416,Y,Y,1,sgl,
tbbb_part2_2417,Y,Y,1,sgl,
tbbb_part2_2418,Y,Y,1,sgl,
tbbb_part2_2419,Y,Y,1,sgl,
tbbb_part2_2420,Y,Y,1,sgl,
tbbb_part2_2421,Y,Y,1,sgl,
tbbb_part2_2422,Y,Y,1,sgl,
tbbb_part2_2423,Y,Y,1,sgl,
tbbb_part2_2424,Y,Y,1,sgl,
tbbb_part2_2425,Y,Y,1,sgl,
tbbb_part2_2426,Y,Y,1,sgl,
tbbb_part2_2427,Y,Y,1,sgl,
tbbb_part2_2428,Y,Y,1,sgl,
tbbb_part2_2429,Y,Y,1,sgl,
tbbb_part2_2430,Y,Y,1,sgl,
tbbb_part2_2431,Y,Y,1,sgl,
tbbb_part2_2432,Y,Y,1,sgl,
tbbb_part2_2433,Y,Y,1,sgl,
tbbb_part2_2434,Y,Y,1,sgl,
tbbb_part2_2435,Y,Y,1,sgl,
tbbb_part2_2436,Y,Y,1,sgl,
tbbb_part2_2437,N,Y,0,NA,
tbbb_part2_2438,Y,Y,1,sgl,
tbbb_part2_2439,N,N,0,NA,
tbbb_part2_2440,N,Y,0,NA,
tbbb_part2_2441,N,N,0,NA,
tbbb_part2_2442,N,N,0,NA,
tbbb_part2_2443,N,N,0,NA,
tbbb_part2_2444,N,N,0,NA,
tbbb_part2_2445,N,Y,0,NA,
tbbb_part2_2446,N,Y,0,NA,
tbbb_part2_2447,N,N,0,NA,
tbbb_part2_2448,N,N,0,NA,
tbbb_part2_2449,N,Y,0,NA,
tbbb_part2_2450,N,N,0,NA,
tbbb_part2_2451,Y,Y,1,sgl,
tbbb_part2_2452,Y,Y,1,sgl,
tbbb_part2_2453,Y,Y,1,sgl,
tbbb_part2_2454,Y,Y,1,sgl,
tbbb_part2_2455,Y,Y,1,sgl,
tbbb_part2_2456,Y,Y,1,sgl,
tbbb_part2_2457,Y,Y,1,sgl,
tbbb_part2_2458,Y,Y,1,sgl,
tbbb_part2_2459,Y,Y,1,sgl,
tbbb_part2_2460,Y,Y,1,sgl,
tbbb_part2_2461,Y,Y,1,sgl,
tbbb_part2_2462,Y,Y,1,sgl,
tbbb_part2_2463,Y,Y,1,sgl,
tbbb_part2_2464,Y,Y,1,sgl,
tbbb_part2_2465,Y,Y,1,sgl,
tbbb_part2_2466,Y,Y,1,sgl,
tbbb_part2_2467,Y,Y,1,sgl,
tbbb_part2_2468,Y,Y,1,sgl,
tbbb_part2_2469,Y,Y,1,sgl,
tbbb_part2_2470,Y,Y,1,sgl,
tbbb_part2_2471,Y,Y,1,sgl,
tbbb_part2_2472,Y,Y,1,sgl,
tbbb_part2_2473,Y,Y,1,sgl,
tbbb_part2_2474,Y,Y,1,sgl,
tbbb_part2_2475,Y,Y,1,sgl,
tbbb_part2_2476,Y,Y,1,sgl,
tbbb_part2_2477,Y,Y,1,sgl,
tbbb_part2_2478,Y,Y,1,sgl,
tbbb_part2_2479,Y,Y,1,sgl,
tbbb_part2_2480,Y,Y,1,sgl,
tbbb_part2_2481,Y,Y,1,sgl,
tbbb_part2_2482,Y,Y,1,sgl,
tbbb_part2_2483,Y,Y,1,sgl,
tbbb_part2_2484,Y,Y,1,sgl,
tbbb_part2_2485,Y,Y,1,sgl,
tbbb_part2_2486,Y,Y,1,sgl,
tbbb_part2_2487,Y,Y,1,sgl,
tbbb_part2_2488,Y,Y,1,sgl,
tbbb_part2_2489,Y,Y,1,sgl,
tbbb_part2_2490,Y,Y,1,sgl,
tbbb_part2_2491,Y,Y,1,sgl,
tbbb_part2_2492,Y,Y,1,sgl,
tbbb_part2_2493,Y,Y,1,sgl,
tbbb_part2_2494,Y,Y,1,sgl,
tbbb_part2_2495,N,Y,0,NA,
tbbb_part2_2496,N,Y,0,NA,
tbbb_part2_2497,Y,Y,1,sgl,
tbbb_part2_2498,Y,Y,1,sgl,
tbbb_part2_2499,Y,Y,1,sgl,
tbbb_part2_2500,Y,Y,1,sgl,
tbbb_part2_2501,Y,Y,1,sgl,
tbbb_part2_2502,Y,Y,1,sgl,
tbbb_part2_2503,Y,Y,1,sgl,
tbbb_part2_2504,Y,Y,1,sgl,
tbbb_part2_2505,Y,Y,1,sgl,
tbbb_part2_2506,Y,Y,1,sgl,
tbbb_part2_2507,Y,Y,1,sgl,
tbbb_part2_2508,Y,Y,1,sgl,
tbbb_part2_2509,N,Y,0,NA,
tbbb_part2_2510,Y,Y,1,sgl,
tbbb_part2_2511,Y,Y,1,sgl,
tbbb_part2_2512,Y,Y,1,sgl,
tbbb_part2_2513,Y,Y,1,sgl,
tbbb_part2_2514,Y,Y,1,sgl,
tbbb_part2_2515,Y,Y,1,sgl,
